Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
Swagat Travels,A/C Seater / Sleeper (2+1),22:42,01:20,46 Seats available,02h 38m,463,3.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),22:45,02:15,19 Seats available,03h 30m,500,3.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,02:30,23 Seats available,03h 30m,INR 410,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Tiger Travels,A/C Seater / Sleeper (2+1),23:15,02:15,40 Seats available,03h 00m,INR 500,4.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,03:00,31 Seats available,03h 30m,INR 350,3.1,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,03:30,20 Seats available,03h 50m,INR 400,3.5,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RR Travels,A/C Seater / Sleeper (2+1),18:55,00:35,41 Seats available,05h 40m,INR 350,2.1,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jai Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:30,00:15,40 Seats available,03h 45m,INR 500,1.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:05,01:15,40 Seats available,04h 10m,INR 450,2.1,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,00:30,34 Seats available,02h 30m,INR 400,2.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,01:30,39 Seats available,03h 30m,INR 500,2.1,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:55,03:45,33 Seats available,03h 50m,INR 450,2.7,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
V k jain travels,A/C Seater / Sleeper (2+1),18:55,22:20,38 Seats available,03h 25m,INR 650,3.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Bluecity Bus,A/C Sleeper (2+1),19:00,22:15,16 Seats available,03h 15m,INR 680,4.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),19:00,22:30,38 Seats available,03h 30m,600,3.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,22:55,29 Seats available,03h 25m,INR 663,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,A/C Sleeper (2+1),19:30,23:30,13 Seats available,04h 00m,INR 714,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
bhaiya travels,A/C Sleeper (2+1),19:30,23:15,30 Seats available,03h 45m,INR 2380.95,3.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jain travels regd,AC Sleeper (2+1),20:00,23:00,36 Seats available,03h 00m,INR 530,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Pooja Paraswnath Travels,NON A/C Sleeper (2+1),20:00,23:30,30 Seats available,03h 30m,INR 900,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,23:50,29 Seats available,03h 20m,INR 750,3.7,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Gorsiya Travels,A/C Seater / Sleeper (2+1),21:16,01:16,34 Seats available,04h 00m,555,3.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,NON A/C Seater/ Sleeper (2+1),21:30,00:50,39 Seats available,03h 20m,INR 650,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Chanakya Travels Agency,A/C Sleeper (2+1),21:30,00:40,30 Seats available,03h 10m,INR 950,3.7,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
V k jain travels,NON A/C Sleeper (2+1),21:31,00:16,5 Seats available,02h 45m,INR 600,3.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Gajraj Travels,A/C Sleeper (2+1),22:00,02:08,34 Seats available,04h 08m,INR 650,4.5,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jai Bajrang Travels,A/C Seater / Sleeper (2+1),22:00,01:00,21 Seats available,03h 00m,INR 550,3.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Gajraj Travels,A/C Sleeper (2+1),22:00,01:30,2 Seats available,03h 30m,INR 700,4.5,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,A/C Seater / Sleeper (2+1),22:00,01:10,24 Seats available,03h 10m,INR 510,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,A/C Sleeper (2+1),22:00,00:55,3 Seats available,02h 55m,INR 714,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Jain travels regd,AC Sleeper (2+1),22:00,01:40,24 Seats available,03h 40m,INR 700,3.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,02:06,32 Seats available,03h 40m,INR 700,3.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
M R Travels,A/C Seater / Sleeper (2+1),22:45,01:45,13 Seats available,03h 00m,INR 510,3.8,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:40,02:45,35 Seats available,03h 05m,555,3.0,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Maruti Travels Balotra,AC Sleeper (2+1),23:58,03:32,32 Seats available,03h 34m,INR 3000,3.2,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Shre Ganesh Travels (VR SIYOL),Bharat Benz A/C Seater /Sleeper (2+1),23:59,03:45,31 Seats available,03h 46m,700,3.3,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Gajanand Travels,A/C Seater / Sleeper (2+1),20:30,23:30,3 Seats available,03h 00m,INR 5482,2.2,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:00,23:55,36 Seats available,02h 55m,INR 600,2.9,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
Om Travels,NON A/C Sleeper (2+1),21:15,01:10,36 Seats available,03h 55m,INR 600,2.6,Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,42 Seats available,04h 25m,INR 212,4.2,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,02:00,33 Seats available,05h 00m,INR 500,3.3,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,03:15,37 Seats available,05h 45m,INR 400,3.1,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,02:55,40 Seats available,05h 25m,INR 460,4.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:45,30 Seats available,04h 45m,INR 457,3.9,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,02:40,49 Seats available,04h 40m,INR 300,"3.5
5",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,02:34,32 Seats available,04h 34m,INR 300,3.5,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,03:00,42 Seats available,04h 45m,INR 350,4.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Raj travels,A/C Sleeper (2+1),22:30,04:30,36 Seats available,06h 00m,INR 789,4.5,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Gajraj Travels,A/C Sleeper (2+1),22:30,03:30,24 Seats available,05h 00m,INR 600,4.5,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,03:00,36 Seats available,04h 30m,INR 350,4.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Raj Travel,A/C Sleeper (2+1),22:30,04:30,14 Seats available,06h 00m,INR 550,4.1,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Lake City Travels,A/C Seater / Sleeper (2+1),22:45,03:30,35 Seats available,04h 45m,INR 350,3.8,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Ravi Travels,Non A/C Seater / Sleeper (2+1),23:15,05:00,44 Seats available,05h 45m,INR 400,3.1,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,05:07,42 Seats available,05h 52m,INR 350,4.0,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Ashok Travels,Non A/C Seater / Sleeper (2+1),23:15,04:30,42 Seats available,05h 15m,675,3.4,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,04:00,25 Seats available,04h 30m,INR 360,"3.1
3",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,00:25,38 Seats available,03h 25m,INR 650,"2.3
5",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Shrinath travel agency,AC Sleeper (2+1),22:00,02:00,31 Seats available,04h 00m,INR 650,2.8,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
NueGo,Electric A/C Seater (2+2),19:00,23:30,20 Seats available,04h 30m,265,"4.2
18",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,11 Seats available,05h 45m,INR 350,"4.3
12",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),22:15,03:45,10 Seats available,05h 30m,INR 500,"4.1
100",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:55,4 Seats available,04h 25m,INR 600,"4.4
52",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,7 Seats available,05h 45m,INR 300,"4.2
45",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Gajraj Travels,Bharat Benz A/C Sleeper (2+1),21:00,02:00,2 Seats available,05h 00m,INR 900,"5.0
6",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
B.R. Travels,AC Sleeper (2+1),21:30,02:15,5 Seats available,04h 45m,INR 952,"4.1
8",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Laxmi Shatabdi Travels,A/C Seater / Sleeper (2+1),22:30,05:15,21 Seats available,06h 45m,INR 250,"3.3
107",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Sethi Yatra Company,NON A/C Sleeper (2+1),21:50,02:25,15 Seats available,04h 35m,665,3.9,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Gajraj bus service,A/C Seater / Sleeper (2+1),22:00,03:30,13 Seats available,05h 30m,INR 700,3.3,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Chouhan travels and Cargo,NON A/C Sleeper (2+1),22:00,03:05,15 Seats available,05h 05m,INR 700,3.4,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Verma Travels.,A/C Sleeper (2+1),19:30,23:59,8 Seats available,04h 29m,INR 399,"3.9
51",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Babu Travels,A/C Seater / Sleeper (2+1),22:15,04:45,2 Seats available,06h 30m,INR 400,"3.2
88",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,02:00,3 Seats available,04h 45m,INR 500,"3.6
25",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Sethi Yatra Company,NON A/C Seater/ Sleeper (2+1),19:10,23:55,9 Seats available,04h 45m,475,3.9,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Ganesh Travels,A/C Sleeper (2+1),20:40,01:30,3 Seats available,04h 50m,INR 800,3.5,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Gagan Sarkar Upkar Travels,NON A/C Sleeper (2+1),22:15,02:15,5 Seats available,04h 00m,648,3.3,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),23:45,05:00,19 Seats available,05h 15m,405,"2.8
60",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),23:00,05:25,17 Seats available,06h 25m,INR 400,"2.4
63",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),23:00,04:30,21 Seats available,05h 30m,INR 300,"2.8
12",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Intercity Travels Indore,A/C Sleeper (2+1),20:45,00:30,13 Seats available,03h 45m,INR 700,"2.4
7",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),22:00,04:00,20 Seats available,06h 00m,INR 350,"1.7
4",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Navrang Travels,A/C Seater / Sleeper (2+1),23:00,05:00,35 Seats available,06h 00m,INR 250,"2.9
135",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:00,23:45,19 Seats available,04h 45m,INR 509,2.9,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),23:30,04:30,17 Seats available,05h 00m,INR 429,"1.8
13",Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Rathore Travels Madho,NON AC Seater / Sleeper 2+1,22:50,04:00,28 Seats available,05h 10m,INR 450,1.0,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:55,03:55,19 Seats available,05h 00m,INR 400,2.9,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
Shree Balaji travels SBG,A/C Sleeper (2+1),21:15,02:15,32 Seats available,05h 00m,1899,2.9,Jaipur (Rajasthan) to Kota(Rajasthan),https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan
