Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
Gujarat Travels,AC Sleeper (2+1),20:30,10:40,13 Seats available,14h 10m,INR 1400,"2.9
41",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Mascot Travels(Patil),A/C Sleeper (2+1),17:15,10:15,2 Seats available,17h 00m,INR 1500,"2.1
18",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Tours & Travels,A/C Seater/Sleeper (2+1),20:00,12:55,31 Seats available,16h 55m,INR 1199,,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Roshan Travels,A/C Sleeper (2+1),16:45,09:15,22 Seats available,16h 30m,INR 1555,2.8,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Roshan Travels,A/C Sleeper (2+1),16:45,09:15,13 Seats available,16h 30m,INR 1399,"2.5
26",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
SAI BHAKTI HOLIDAYS,A/C Sleeper (2+1),19:15,10:15,30 Seats available,15h 00m,INR 5000,2.2,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
SAI BHAKTI HOLIDAYS,A/C Sleeper (2+1),16:35,07:45,30 Seats available,15h 10m,INR 5000,2.2,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shubhra Sharma Tourist Services,A/C Sleeper (2+1),18:15,11:00,1 Seat available,16h 45m,INR 1500,"2.7
4",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
GANESH PRASAD TRAVELS,A/C Seater (2+2),21:00,10:55,49 Seats available,13h 55m,INR 2500,2.5,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
GANESH PRASAD TRAVELS,NON A/C Seater (2+2),20:00,09:55,49 Seats available,13h 55m,INR 2500,2.5,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,08:00,13 Seats available,13h 30m,INR 1000,"3.9
356",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
"National Travels,Goa",A/C Sleeper (2+1),19:30,10:30,14 Seats available,15h 00m,INR 1000,"4.2
230",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,09:20,17 Seats available,15h 10m,INR 600,"4.0
89",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,11:05,9 Seats available,15h 05m,INR 1000,"4.2
310",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,10:15,4 Seats available,14h 35m,1000,"4.5
618",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Zingbus Plus,VE A/C Sleeper (2+1),20:25,11:55,8 Seats available,15h 30m,1138,"4.5
552",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Travels,A/C Sleeper (2+1),19:30,09:30,16 Seats available,14h 00m,INR 1000,"4.3
26",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:30,08:10,6 Seats available,12h 40m,INR 1000,"4.1
267",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
IntrCity SmartBus,AC Sleeper (2+1),19:30,09:40,3 Seats available,14h 10m,INR 1359,"4.4
433",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:50,06:15,11 Seats available,13h 25m,INR 1000,"4.1
23",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
IntrCity SmartBus,AC Sleeper (2+1),21:00,11:20,5 Seats available,14h 20m,INR 1343,"4.1
353",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Jolly Tours and Travels,VE A/C Sleeper (2+1),18:25,06:30,4 Seats available,12h 05m,1080,"4.0
143",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Vailankanni Travels - Mujawar,NON A/C Sleeper (2+1),19:40,09:00,12 Seats available,13h 20m,INR 800,"4.1
51",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
IntrCity SmartBus,AC Sleeper (2+1),18:30,09:00,10 Seats available,14h 30m,INR 1000,"4.2
397",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),17:00,06:55,21 Seats available,13h 55m,INR 1000,"4.5
21",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:49,05:50,5 Seats available,13h 01m,INR 1000,"4.1
291",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,12:30,18 Seats available,14h 00m,INR 1099,"3.9
172",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,12:41,17 Seats available,14h 10m,INR 1099,"3.1
59",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,12:35,14 Seats available,14h 35m,INR 1000,"3.8
337",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),21:02,11:12,22 Seats available,14h 10m,INR 1000,"3.4
194",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Sai Travels - SaI Jyoti,A/C Sleeper (2+1),18:30,08:00,18 Seats available,13h 30m,INR 1000,"3.9
8",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Anand Travels,NON A/C Sleeper (2+1),19:30,08:30,5 Seats available,13h 00m,INR 800,"3.8
18",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),20:40,11:00,10 Seats available,14h 20m,INR 1000,"3.9
218",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,11:05,16 Seats available,16h 35m,INR 1000,"3.6
140",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,08:30,18 Seats available,15h 00m,INR 1000,"3.9
36",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Travels,Non AC Seater (2+2),16:45,09:00,26 Seats available,16h 15m,INR 600,"3.1
33",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:05,07:15,7 Seats available,14h 10m,INR 1000,"3.9
294",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Roshan Travels,A/C Sleeper (2+1),20:30,10:30,25 Seats available,14h 00m,INR 1000,"3.5
139",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,09:20,36 Seats available,12h 50m,INR 4000,3.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Patil Travels,A/C Sleeper (2+1),17:00,08:30,12 Seats available,15h 30m,INR 1000,"3.7
21",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,10:10,25 Seats available,14h 40m,INR 1000,"3.8
65",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
VRL Travels,A/C Sleeper (2+1),19:30,11:00,6 Seats available,15h 30m,INR 1200,"3.3
137",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Sharma Travels,A/C Sleeper (2+1),21:30,11:20,26 Seats available,13h 50m,INR 1000,"2.4
14",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
PVS Tours and Travels,A/C Sleeper (2+1),20:30,09:20,20 Seats available,12h 50m,INR 1000,"2.4
27",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
AAINATH TRAVELS,A/C Seater / Sleeper (2+1),21:30,12:10,27 Seats available,14h 40m,INR 799,"1.7
44",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Kokan Holidays - Muskan,NON A/C Sleeper (2+1),16:45,06:30,32 Seats available,13h 45m,INR 3000,"2.2
4",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
GANESH PRASAD TRAVELS,NON A/C Seater (2+2),17:00,08:10,49 Seats available,15h 10m,INR 2000,2.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Kokan Holidays,Non AC Seater (2+2),17:00,07:30,4 Seats available,14h 30m,INR 2100,1.8,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
GANESH PRASAD TRAVELS,A/C Seater (2+2),18:20,08:10,49 Seats available,13h 50m,INR 2500,2.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
S R Travels,NON A/C Sleeper (2+1),01:00,06:00,1 Seat available,05h 00m,INR 799,"2.4
16",Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa
IntrCity SmartBus,AC Sleeper (2+1),21:30,11:20,12 Seats available,13h 50m,INR 1326,"4.1
182",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Nathi Holidays,A/C Sleeper (2+1),22:15,11:30,9 Seats available,13h 15m,INR 1299,"5.0
5",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,09:25,3 Seats available,12h 05m,INR 1399,"4.5
401",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Butterfly Holidays,VE A/C Sleeper (2+1),21:10,09:35,2 Seats available,12h 25m,INR 1399,"4.8
43",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
KMS Travels,A/C Sleeper (2+1),21:30,10:00,6 Seats available,12h 30m,1570,4.2,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Streamline tours and travels,A/C Sleeper (2+1),21:00,10:00,10 Seats available,13h 00m,INR 1999,"4.2
467",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
SAI TOURS AND TRAVELS,NON A/C Sleeper (2+1),21:35,08:45,2 Seats available,11h 10m,INR 1250,4.4,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
AdStreamline tours and travels,A/C Sleeper (2+1),22:20,10:25,11 Seats available,12h 05m,INR 1999,"3.9
364",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,10:15,4 Seats available,13h 15m,INR 1599,"4.6
476",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Sunrise Tours and Travels,A/C Sleeper (2+1),20:15,08:45,3 Seats available,12h 30m,INR 1399,"4.4
210",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),22:05,11:05,4 Seats available,13h 00m,INR 1599,"4.4
13",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Jolly Tours and Travels,A/C Sleeper (2+1),20:45,10:45,5 Seats available,14h 00m,INR 1900,"4.3
37",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Rajat Travels,A/C Seater / Sleeper (2+1),21:20,10:30,4 Seats available,13h 10m,1349,"3.5
27",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
IntrCity SmartBus,AC Sleeper (2+1),20:30,10:40,13 Seats available,14h 10m,INR 1070,"3.9
400",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Sri Tourist,A/C Sleeper (2+1),20:15,08:45,14 Seats available,12h 30m,INR 1199,"3.0
37",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Shanta Travels,NON A/C Sleeper (2+1),19:30,08:20,3 Seats available,12h 50m,INR 1310,"3.8
331",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
